"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","2","89.25","1","0","1","1","3","0.750","99","92","51.83","76","69","52.41","55","52","51.40","5","4","55.56","4.68","3.47","57.40","54","44","55.10","34","27","55.74","4","4","50.00","11.76","85.19","21","14","60.00","16","10","61.54","4","3","57.14","25.00","70.00","33","30","52.38","18","17","51.43","0","1","0.00","0.00","94.12","42","41","50.60","20","21","48.78","1","0","100.00","5.00","100.00","9.09","92.31","1.014"
"2","Tampa Bay Lightning","2","91.05","1","1","0","1","2","0.500","89","78","53.29","69","63","52.27","52","48","52.00","2","7","22.22","3.68","4.27","46.28","44","48","47.83","26","32","44.83","2","6","25.00","7.69","81.25","17","18","48.57","12","14","46.15","1","5","16.67","8.33","64.29","27","30","47.37","14","18","43.75","1","1","50.00","7.14","94.44","38","27","58.46","21","15","58.33","0","1","0.00","0.00","93.33","3.85","85.42","0.893"
"3","Seattle Kraken","2","96.8167","1","1","0","1","2","0.500","84","81","50.91","63","60","51.22","47","42","52.81","4","6","40.00","3.18","4.05","44.02","37","42","46.84","22","24","47.83","3","6","33.33","13.64","75.00","16","15","51.61","10","14","41.67","3","5","37.50","30.00","64.29","21","27","43.75","12","10","54.55","0","1","0.00","0.00","90.00","40","34","54.05","24","16","60.00","1","0","100.00","4.17","100.00","8.51","85.71","0.942"
"4","Vegas Golden Knights","2","102.1667","1","1","0","1","2","0.500","84","128","39.62","63","97","39.38","45","69","39.47","6","7","46.15","4.13","5.67","42.17","47","55","46.08","25","32","43.86","6","6","50.00","24.00","81.25","17","26","39.53","13","18","41.94","4","5","44.44","30.77","72.22","30","29","50.85","12","14","46.15","2","1","66.67","16.67","92.86","36","61","37.11","20","35","36.36","0","1","0.00","0.00","97.14","13.33","89.86","1.032"
"5","Montreal Canadiens","2","91.6167","0","2","0","0","0","0.000","78","94","45.35","57","77","42.54","47","46","50.54","2","3","40.00","2.42","4.35","35.74","31","52","37.35","22","29","43.14","2","3","40.00","9.09","89.66","9","22","29.03","8","16","33.33","1","1","50.00","12.50","93.75","22","30","42.31","14","13","51.85","1","2","33.33","7.14","84.62","39","40","49.37","24","16","60.00","0","0","-","0.00","100.00","4.26","93.48","0.977"
"6","Toronto Maple Leafs","2","95.5167","1","1","0","1","2","0.500","104","98","51.49","84","74","53.16","57","56","50.44","1","3","25.00","5.66","5.05","52.82","62","60","50.82","36","38","48.65","1","3","25.00","2.78","92.11","31","23","57.41","24","17","58.54","0","2","0.00","0.00","88.24","31","37","45.59","12","21","36.36","1","1","50.00","8.33","95.24","35","29","54.69","17","17","50.00","0","0","-","0.00","100.00","1.75","94.64","0.964"
"7","New York Rangers","2","91.3167","0","1","1","0","1","0.250","87","72","54.72","59","55","51.75","38","36","51.35","2","2","50.00","3.63","2.74","56.96","38","42","47.50","21","20","51.22","2","2","50.00","9.52","90.00","9","14","39.13","9","8","52.94","1","1","50.00","11.11","87.50","29","28","50.88","12","12","50.00","1","1","50.00","8.33","91.67","39","23","62.90","16","12","57.14","0","0","-","0.00","100.00","5.26","94.44","0.997"
"8","Washington Capitals","1","42.5","1","0","0","1","2","1.000","33","30","52.38","27","20","57.45","17","12","58.62","1","0","100.00","1.2","1.17","50.71","21","12","63.64","10","6","62.50","1","0","100.00","10.00","100.00","3","1","75.00","2","1","66.67","0","0","-","0.00","100.00","18","11","62.07","8","5","61.54","1","0","100.00","12.50","100.00","8","15","34.78","4","6","40.00","0","0","-","0.00","100.00","5.88","100.00","1.059"
"9","Chicago Blackhawks","2","89.9167","0","1","1","0","1","0.250","73","99","42.44","51","75","40.48","39","51","43.33","1","7","12.50","2.34","4.89","32.34","35","63","35.71","17","33","34.00","1","6","14.29","5.88","81.82","11","23","32.35","10","15","40.00","0","5","0.00","0.00","66.67","24","40","37.50","7","18","28.00","1","1","50.00","14.29","94.44","35","33","51.47","21","18","53.85","0","1","0.00","0.00","94.44","2.56","86.27","0.888"
"10","Colorado Avalanche","1","43.7833","1","0","0","1","2","1.000","54","40","57.45","37","27","57.81","27","22","55.10","4","1","80.00","2.42","0.99","70.94","34","15","69.39","16","8","66.67","3","1","75.00","18.75","87.50","11","3","78.57","7","3","70.00","3","0","100.00","42.86","100.00","23","12","65.71","9","5","64.29","0","1","0.00","0.00","80.00","17","22","43.59","11","13","45.83","1","0","100.00","9.09","100.00","14.81","95.45","1.103"
