"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","48","2380.0167","29","11","8","27","66","0.688","2280","2086","52.22","1757","1547","53.18","1317","1161","53.15","104","82","55.91","102.73","90.02","53.30","1151","1037","52.61","720","628","53.41","94","75","55.62","13.06","88.06","453","400","53.11","356","316","52.98","60","55","52.17","16.85","82.59","698","637","52.28","364","312","53.85","34","20","62.96","9.34","93.59","991","906","52.24","539","472","53.31","10","7","58.82","1.86","98.52","7.90","92.94","1.008"
"2","Tampa Bay Lightning","48","2297.7333","31","11","6","29","68","0.708","2078","1959","51.47","1609","1499","51.77","1119","1107","50.27","104","83","55.61","97.14","83.21","53.86","1150","1032","52.70","653","628","50.98","86","73","54.09","13.17","88.38","503","372","57.49","350","285","55.12","58","49","54.21","16.57","82.81","647","660","49.50","303","343","46.90","28","24","53.85","9.24","93.00","829","837","49.76","429","437","49.54","17","10","62.96","3.96","97.71","9.29","92.50","1.018"
"3","Seattle Kraken","48","2338.1167","16","28","4","15","36","0.375","1982","1997","49.81","1478","1493","49.75","1065","1073","49.81","86","114","43.00","80.28","85.33","48.48","928","958","49.20","554","553","50.05","66","95","40.99","11.91","82.82","364","369","49.66","267","276","49.17","40","61","39.60","14.98","77.90","564","589","48.92","287","277","50.89","26","34","43.33","9.06","87.73","927","914","50.35","482","469","50.68","20","19","51.28","4.15","95.95","8.08","89.38","0.975"
"4","Vegas Golden Knights","48","2360.7167","28","17","3","24","59","0.615","2312","2154","51.77","1732","1529","53.11","1275","1124","53.15","110","97","53.14","107.44","99.43","51.94","1144","1133","50.24","688","637","51.92","96","83","53.63","13.95","86.97","481","478","50.16","354","339","51.08","65","61","51.59","18.36","82.01","663","655","50.30","334","298","52.85","31","22","58.49","9.28","92.62","988","863","53.38","526","430","55.02","14","13","51.85","2.66","96.98","8.63","91.37","1.000"
"5","Montreal Canadiens","46","2193.7667","8","31","7","7","23","0.250","1900","2132","47.12","1400","1642","46.02","1052","1208","46.55","69","114","37.70","81.25","99.14","45.04","926","1106","45.57","536","662","44.74","61","100","37.89","11.38","84.89","383","446","46.20","277","327","45.86","37","72","33.94","13.36","77.98","543","660","45.14","259","335","43.60","24","28","46.15","9.27","91.64","810","880","47.93","454","486","48.30","8","14","36.36","1.76","97.12","6.56","90.56","0.971"
"6","Toronto Maple Leafs","44","2168.9167","30","11","3","28","63","0.716","2167","1928","52.92","1629","1494","52.16","1200","1090","52.40","105","91","53.57","103.55","86.16","54.58","1223","972","55.72","754","596","55.85","94","83","53.11","12.47","86.07","469","396","54.22","360","287","55.64","59","57","50.86","16.39","80.14","754","576","56.69","394","309","56.05","35","26","57.38","8.88","91.59","849","836","50.39","409","432","48.63","10","8","55.56","2.44","98.15","8.75","91.65","1.004"
"7","New York Rangers","47","2283.1667","30","13","4","27","64","0.681","1808","2273","44.30","1368","1684","44.82","992","1191","45.44","86","85","50.29","83.24","101.32","45.10","886","1170","43.09","525","651","44.64","71","75","48.63","13.52","88.48","395","468","45.77","289","333","46.46","48","54","47.06","16.61","83.78","491","702","41.16","236","318","42.60","23","21","52.27","9.75","93.40","797","980","44.85","411","494","45.41","15","10","60.00","3.65","97.98","8.67","92.86","1.015"
"8","Washington Capitals","49","2397.0333","26","14","9","24","61","0.622","2221","2107","51.32","1684","1563","51.86","1202","1120","51.77","112","83","57.44","98.06","92.75","51.39","1131","1076","51.25","665","620","51.75","96","67","58.90","14.44","89.19","423","420","50.18","296","289","50.60","57","45","55.88","19.26","84.43","708","656","51.91","369","331","52.71","39","22","63.93","10.57","93.35","948","884","51.75","485","455","51.60","16","16","50.00","3.30","96.48","9.32","92.59","1.019"
"9","Chicago Blackhawks","47","2269.7167","17","23","7","14","41","0.436","1920","2193","46.68","1392","1566","47.06","1027","1156","47.05","69","96","41.82","77.79","90.7","46.17","899","1067","45.73","536","641","45.54","59","83","41.55","11.01","87.05","338","353","48.91","250","283","46.90","36","52","40.91","14.40","81.63","561","714","44.00","286","358","44.41","23","31","42.59","8.04","91.34","901","993","47.57","457","480","48.77","10","13","43.48","2.19","97.29","6.72","91.70","0.984"
"10","Colorado Avalanche","45","2101.2167","33","8","4","30","70","0.778","2126","1861","53.32","1531","1403","52.18","1182","1055","52.84","110","81","57.59","87.75","78.99","52.63","1023","875","53.90","620","538","53.54","90","67","57.32","14.52","87.55","390","367","51.52","300","272","52.45","61","41","59.80","20.33","84.93","633","508","55.48","320","266","54.61","29","26","52.73","9.06","90.23","966","835","53.64","503","466","51.91","20","14","58.82","3.98","97.00","9.31","92.32","1.016"
