"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","41","2025.3167","26","10","5","24","57","0.695","1957","1785","52.30","1514","1329","53.25","1135","1001","53.14","95","73","56.55","91.39","77.92","53.98","1014","899","53.01","634","550","53.55","86","67","56.21","13.56","87.82","400","345","53.69","314","275","53.31","54","47","53.47","17.20","82.91","614","554","52.57","320","275","53.78","32","20","61.54","10.00","92.73","830","761","52.17","457","397","53.51","9","6","60.00","1.97","98.49","8.37","92.71","1.011"
"2","Tampa Bay Lightning","43","2053.15","28","10","5","26","61","0.709","1853","1751","51.42","1435","1351","51.51","996","992","50.10","95","76","55.56","86.14","75.18","53.40","1023","929","52.41","581","567","50.61","79","66","54.48","13.60","88.36","438","331","56.96","306","256","54.45","54","43","55.67","17.65","83.20","585","598","49.45","275","311","46.93","25","23","52.08","9.09","92.60","743","743","50.00","380","385","49.67","15","10","60.00","3.95","97.40","9.54","92.34","1.019"
"3","Seattle Kraken","41","2003.5167","13","24","4","12","30","0.366","1660","1707","49.30","1245","1280","49.31","894","932","48.96","73","103","41.48","67.93","72.42","48.40","772","805","48.95","472","483","49.42","57","85","40.14","12.08","82.40","307","307","50.00","228","236","49.14","36","54","40.00","15.79","77.12","465","498","48.29","244","247","49.69","21","31","40.38","8.61","87.45","781","793","49.62","400","407","49.57","16","18","47.06","4.00","95.58","8.17","88.95","0.971"
"4","Vegas Golden Knights","42","2062.3333","25","15","2","22","52","0.619","2072","1853","52.79","1546","1325","53.85","1141","975","53.92","99","86","53.51","94.59","86","52.38","1001","967","50.86","601","547","52.35","87","74","54.04","14.48","86.47","422","411","50.66","311","286","52.09","60","54","52.63","19.29","81.12","579","556","51.01","290","261","52.63","27","20","57.45","9.31","92.34","908","752","54.70","492","380","56.42","12","11","52.17","2.44","97.11","8.68","91.18","0.999"
"5","Montreal Canadiens","41","1950.3833","8","26","7","7","23","0.280","1683","1933","46.54","1229","1489","45.22","917","1093","45.62","62","90","40.79","71.82","89.42","44.54","824","999","45.20","473","599","44.12","55","80","40.74","11.63","86.64","337","402","45.60","246","295","45.47","32","61","34.41","13.01","79.32","487","597","44.93","227","304","42.75","23","19","54.76","10.13","93.75","720","799","47.40","394","439","47.30","7","10","41.18","1.78","97.72","6.76","91.77","0.985"
"6","Toronto Maple Leafs","38","1868.6667","25","10","3","24","53","0.697","1860","1668","52.72","1392","1300","51.71","1021","943","51.99","85","73","53.80","89.57","73.54","54.91","1057","852","55.37","647","518","55.54","75","67","52.82","11.59","87.07","408","347","54.04","313","247","55.89","50","46","52.08","15.97","81.38","649","505","56.24","334","271","55.21","25","21","54.35","7.49","92.25","718","718","50.00","340","371","47.82","10","6","62.50","2.94","98.38","8.33","92.26","1.006"
"7","New York Rangers","43","2090.25","28","11","4","25","60","0.698","1641","2073","44.18","1242","1538","44.68","893","1084","45.17","78","78","50.00","74.6","93.66","44.33","808","1072","42.98","477","592","44.62","65","69","48.51","13.63","88.34","357","432","45.25","257","306","45.65","43","51","45.74","16.73","83.33","451","640","41.34","220","286","43.48","22","18","55.00","10.00","93.71","721","891","44.73","368","451","44.93","13","9","59.09","3.53","98.00","8.73","92.80","1.015"
"8","Washington Capitals","43","2102.7667","23","11","9","21","55","0.640","1954","1806","51.97","1490","1338","52.69","1070","963","52.63","98","74","56.98","86.87","79.02","52.37","986","932","51.41","591","540","52.25","85","59","59.03","14.38","89.07","374","365","50.61","265","248","51.66","50","41","54.95","18.87","83.47","612","567","51.91","326","292","52.75","35","18","66.04","10.74","93.84","845","745","53.14","433","384","53.00","13","15","46.43","3.00","96.09","9.16","92.32","1.015"
"9","Chicago Blackhawks","42","2019.0333","15","20","7","12","37","0.440","1691","1933","46.66","1223","1395","46.72","893","1021","46.66","59","84","41.26","68.18","81.88","45.44","791","948","45.49","461","570","44.71","51","71","41.80","11.06","87.54","292","325","47.33","214","261","45.05","32","46","41.03","14.95","82.38","499","623","44.47","247","309","44.42","19","25","43.18","7.69","91.91","795","867","47.83","401","421","48.78","8","13","38.10","2.00","96.91","6.61","91.77","0.984"
"10","Colorado Avalanche","40","1871.8667","29","8","3","26","61","0.763","1876","1656","53.11","1352","1246","52.04","1041","934","52.71","101","73","58.05","78.06","70.26","52.63","915","782","53.92","554","478","53.68","83","60","58.04","14.98","87.45","347","319","52.10","273","236","53.63","56","35","61.54","20.51","85.17","568","463","55.09","281","242","53.73","27","25","51.92","9.61","89.67","834","738","53.05","430","410","51.19","18","13","58.06","4.19","96.83","9.70","92.18","1.019"
