"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","25","1241.4833","12","8","5","11","29","0.580","1201","1090","52.42","932","805","53.66","710","613","53.67","53","43","55.21","54.19","45.27","54.49","613","534","53.44","383","325","54.10","51","40","56.04","13.32","87.69","244","197","55.33","195","154","55.87","33","26","55.93","16.92","83.12","369","337","52.27","188","171","52.37","18","14","56.25","9.57","91.81","527","484","52.13","301","260","53.65","2","3","40.00","0.66","98.85","7.46","92.99","1.005"
"2","Tampa Bay Lightning","25","1198.0667","16","5","4","14","36","0.720","1086","1057","50.68","842","799","51.31","591","593","49.92","53","39","57.61","49.87","43.23","53.57","577","547","51.33","328","335","49.47","41","34","54.67","12.50","89.85","254","184","57.99","177","145","54.97","31","22","58.49","17.51","84.83","323","363","47.08","151","190","44.28","10","12","45.45","6.62","93.68","449","457","49.56","239","235","50.42","11","5","68.75","4.60","97.87","8.97","93.42","1.024"
"3","Seattle Kraken","25","1236.9833","9","14","2","9","20","0.400","1018","1023","49.88","775","765","50.32","560","567","49.69","46","68","40.35","42.91","44.51","49.08","482","481","50.05","306","304","50.16","39","56","41.05","12.75","81.58","196","190","50.78","153","157","49.35","24","36","40.00","15.69","77.07","286","291","49.57","153","147","51.00","15","20","42.86","9.80","86.39","473","482","49.53","242","242","50.00","7","12","36.84","2.89","95.04","8.21","88.01","0.962"
"4","Vegas Golden Knights","25","1222.6","15","10","0","14","30","0.600","1199","1197","50.04","885","866","50.54","663","650","50.50","62","56","52.54","54.99","55.95","49.57","586","619","48.63","363","370","49.52","55","49","52.88","15.15","86.76","250","249","50.10","188","186","50.27","36","36","50.00","19.15","80.65","336","370","47.59","175","184","48.75","19","13","59.38","10.86","92.93","511","491","51.00","265","252","51.26","7","7","50.00","2.64","97.22","9.35","91.38","1.007"
"5","Montreal Canadiens","27","1297.1","6","18","3","6","15","0.278","1168","1256","48.18","840","964","46.56","625","703","47.06","41","56","42.27","48.17","56.46","46.04","585","631","48.11","322","371","46.46","36","48","42.86","11.18","87.06","226","260","46.50","157","188","45.51","21","38","35.59","13.38","79.79","359","371","49.18","165","183","47.41","15","10","60.00","9.09","94.54","491","531","48.04","273","293","48.23","5","8","38.46","1.83","97.27","6.56","92.03","0.986"
"6","Toronto Maple Leafs","27","1328.8667","18","7","2","18","38","0.704","1352","1229","52.38","1016","961","51.39","744","688","51.96","56","45","55.45","64.56","53.09","54.87","763","640","54.38","469","383","55.05","50","41","54.95","10.66","89.30","294","260","53.07","228","182","55.61","36","28","56.25","15.79","84.62","469","380","55.24","241","201","54.52","14","13","51.85","5.81","93.53","526","523","50.14","248","271","47.78","6","4","60.00","2.42","98.52","7.53","93.46","1.010"
"7","New York Rangers","25","1199.9833","17","5","3","16","37","0.740","991","1184","45.56","749","881","45.95","536","619","46.41","46","45","50.55","46.09","50.91","47.52","507","609","45.43","300","335","47.24","41","40","50.62","13.67","88.06","218","223","49.43","159","157","50.32","25","28","47.17","15.72","82.17","289","386","42.81","141","178","44.20","16","12","57.14","11.35","93.26","415","506","45.06","202","255","44.20","5","5","50.00","2.48","98.04","8.58","92.73","1.013"
"8","Washington Capitals","26","1290.7167","16","4","6","15","38","0.731","1162","1106","51.23","901","824","52.23","642","586","52.28","68","43","61.26","52.18","48.61","51.77","588","558","51.31","353","316","52.77","57","34","62.64","16.15","89.24","225","224","50.11","157","148","51.48","34","24","58.62","21.66","83.78","363","334","52.08","196","168","53.85","23","10","69.70","11.73","94.05","499","463","51.87","259","244","51.49","11","9","55.00","4.25","96.31","10.59","92.66","1.033"
"9","Chicago Blackhawks","25","1203.95","9","14","2","6","20","0.400","994","1135","46.69","699","837","45.51","507","615","45.19","32","56","36.36","39.24","49.18","44.38","486","575","45.81","276","346","44.37","29","49","37.18","10.51","85.84","171","190","47.37","121","160","43.06","18","33","35.29","14.88","79.38","315","385","45.00","155","186","45.45","11","16","40.74","7.10","91.40","439","492","47.15","210","255","45.16","3","7","30.00","1.43","97.25","6.31","90.89","0.972"
"10","Colorado Avalanche","23","1065.8667","14","7","2","13","30","0.652","1053","956","52.41","755","711","51.50","575","541","51.52","57","52","52.29","42.88","40.11","51.67","520","449","53.66","313","260","54.62","47","44","51.65","15.02","83.08","190","168","53.07","148","126","54.01","28","26","51.85","18.92","79.37","330","281","54.01","165","134","55.18","19","18","51.35","11.52","86.57","455","428","51.53","229","248","48.01","10","8","55.56","4.37","96.77","9.91","90.39","1.003"
