"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","52","2572.0833","31","13","8","29","70","0.673","2480","2239","52.55","1915","1668","53.45","1435","1255","53.35","112","93","54.63","111.94","97.45","53.46","1239","1112","52.70","782","681","53.45","101","84","54.59","12.92","87.67","490","427","53.44","390","339","53.50","66","62","51.56","16.92","81.71","749","685","52.23","392","342","53.41","35","22","61.40","8.93","93.57","1090","979","52.68","589","509","53.64","11","9","55.00","1.87","98.23","7.80","92.59","1.004"
"2","Tampa Bay Lightning","49","2351.1667","32","11","6","30","70","0.714","2123","2005","51.43","1645","1532","51.78","1148","1129","50.42","110","85","56.41","99.43","85.69","53.71","1171","1060","52.49","668","644","50.91","91","74","55.15","13.62","88.51","512","381","57.33","356","291","55.02","60","50","54.55","16.85","82.82","659","679","49.25","312","353","46.92","31","24","56.36","9.94","93.20","849","853","49.88","443","443","50.00","18","11","62.07","4.06","97.52","9.58","92.47","1.021"
"3","Seattle Kraken","52","2538.8667","16","32","4","15","36","0.346","2149","2179","49.65","1590","1640","49.23","1140","1187","48.99","91","125","42.13","86","94.34","47.69","1002","1045","48.95","594","607","49.46","71","105","40.34","11.95","82.70","384","409","48.42","282","310","47.64","44","66","40.00","15.60","78.71","618","636","49.28","312","297","51.23","27","39","40.91","8.65","86.87","1008","997","50.27","515","519","49.81","20","20","50.00","3.88","96.15","7.98","89.47","0.975"
"4","Vegas Golden Knights","51","2506.4167","29","18","4","25","62","0.608","2458","2311","51.54","1834","1636","52.85","1341","1194","52.90","114","101","53.02","113.32","105.77","51.72","1228","1215","50.27","721","672","51.76","97","86","53.01","13.45","87.20","504","511","49.66","363","357","50.42","65","64","50.39","17.91","82.07","724","704","50.70","358","315","53.19","32","22","59.26","8.94","93.02","1040","927","52.87","555","460","54.68","16","14","53.33","2.88","96.96","8.50","91.54","1.000"
"5","Montreal Canadiens","51","2434.3833","11","33","7","9","29","0.284","2113","2372","47.11","1554","1829","45.94","1168","1349","46.40","81","123","39.71","90.65","111.17","44.92","1030","1228","45.62","595","743","44.47","69","107","39.20","11.60","85.60","423","498","45.93","307","364","45.75","42","77","35.29","13.68","78.85","607","730","45.40","288","379","43.18","27","30","47.37","9.38","92.08","892","982","47.60","502","540","48.18","12","16","42.86","2.39","97.04","6.93","90.88","0.978"
"6","Toronto Maple Leafs","49","2421.65","32","14","3","30","67","0.684","2439","2144","53.22","1836","1663","52.47","1349","1218","52.55","115","105","52.27","114.02","96.16","54.25","1351","1075","55.69","829","665","55.49","101","96","51.27","12.18","85.56","512","436","54.01","386","320","54.67","63","65","49.22","16.32","79.69","839","639","56.77","443","345","56.22","38","31","55.07","8.58","91.01","979","928","51.34","477","482","49.74","13","9","59.09","2.73","98.13","8.52","91.38","0.999"
"7","New York Rangers","50","2444.3833","32","13","5","28","69","0.690","1959","2411","44.83","1480","1784","45.34","1077","1266","45.97","89","89","50.00","90.68","106.92","45.89","964","1238","43.78","572","684","45.54","74","77","49.01","12.94","88.74","431","494","46.59","316","353","47.23","51","55","48.11","16.14","84.42","533","744","41.74","256","331","43.61","23","22","51.11","8.98","93.35","865","1039","45.43","447","528","45.85","15","12","55.56","3.36","97.73","8.26","92.97","1.012"
"8","Washington Capitals","52","2538.6","28","15","9","26","65","0.625","2349","2249","51.09","1777","1673","51.51","1272","1197","51.52","117","89","56.80","103.39","98.59","51.19","1185","1133","51.12","700","657","51.58","100","73","57.80","14.29","88.89","445","444","50.06","315","309","50.48","60","50","54.55","19.05","83.82","740","689","51.78","385","348","52.52","40","23","63.49","10.39","93.39","1012","957","51.40","517","490","51.34","17","16","51.52","3.29","96.73","9.20","92.56","1.018"
"9","Chicago Blackhawks","52","2519.35","18","26","8","15","44","0.423","2126","2433","46.63","1535","1739","46.88","1131","1281","46.89","76","108","41.30","85.36","100.44","45.94","993","1181","45.68","588","700","45.65","64","92","41.03","10.88","86.86","374","388","49.08","275","307","47.25","39","57","40.63","14.18","81.43","619","793","43.84","313","393","44.33","25","35","41.67","7.99","91.09","997","1111","47.30","502","542","48.08","12","16","42.86","2.39","97.05","6.72","91.57","0.983"
"10","Colorado Avalanche","50","2351.5333","36","10","4","33","76","0.760","2380","2066","53.53","1711","1555","52.39","1316","1169","52.96","119","89","57.21","98.82","88.25","52.82","1146","975","54.03","695","594","53.92","97","74","56.73","13.96","87.54","450","413","52.14","343","304","53.01","64","44","59.26","18.66","85.53","696","562","55.33","352","290","54.83","33","30","52.38","9.38","89.66","1074","923","53.78","555","519","51.68","22","15","59.46","3.96","97.11","9.04","92.39","1.014"
