"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","Pittsburgh Penguins","45","2231.75","27","11","7","25","61","0.678","2129","1944","52.27","1642","1444","53.21","1233","1085","53.19","101","80","55.80","97.22","84.66","53.45","1090","974","52.81","684","596","53.44","92","73","55.76","13.45","87.75","430","374","53.48","341","298","53.36","59","53","52.68","17.30","82.21","660","600","52.38","343","298","53.51","33","20","62.26","9.62","93.29","917","835","52.34","502","432","53.75","9","7","56.25","1.79","98.38","8.19","92.63","1.008"
"2","Tampa Bay Lightning","45","2154.35","29","10","6","27","64","0.711","1941","1830","51.47","1503","1408","51.63","1040","1039","50.02","97","79","55.11","89.92","78.71","53.32","1075","972","52.52","609","595","50.58","80","69","53.69","13.14","88.40","461","350","56.84","321","271","54.22","55","46","54.46","17.13","83.03","614","622","49.68","288","324","47.06","25","23","52.08","8.68","92.90","776","776","50.00","395","404","49.44","16","10","61.54","4.05","97.52","9.33","92.40","1.017"
"3","Seattle Kraken","44","2142.8","14","26","4","13","32","0.364","1807","1821","49.81","1348","1361","49.76","971","990","49.52","76","108","41.30","73.09","76.92","48.72","841","863","49.35","511","512","49.95","60","89","40.27","11.74","82.62","332","325","50.53","250","249","50.10","38","56","40.43","15.20","77.51","509","538","48.62","261","263","49.81","22","33","40.00","8.43","87.45","849","841","50.24","437","433","50.23","16","19","45.71","3.66","95.61","7.83","89.09","0.969"
"4","Vegas Golden Knights","45","2211.4833","26","16","3","22","55","0.611","2186","1996","52.27","1633","1426","53.38","1205","1044","53.58","104","90","53.61","100.52","92.43","52.10","1063","1043","50.47","639","588","52.08","90","77","53.89","14.08","86.90","452","442","50.56","333","308","51.95","63","57","52.50","18.92","81.49","611","601","50.41","306","280","52.22","27","20","57.45","8.82","92.86","949","806","54.07","511","407","55.66","14","12","53.85","2.74","97.05","8.63","91.38","1.000"
"5","Montreal Canadiens","44","2099.8","8","29","7","7","23","0.261","1808","2059","46.75","1333","1584","45.70","997","1161","46.20","67","104","39.18","77.47","95.01","44.92","884","1061","45.45","509","634","44.53","60","91","39.74","11.79","85.65","366","426","46.21","264","311","45.91","36","67","34.95","13.64","78.46","518","635","44.93","245","323","43.13","24","24","50.00","9.80","92.57","772","852","47.54","429","467","47.88","7","13","35.00","1.63","97.22","6.72","91.04","0.978"
"6","Toronto Maple Leafs","40","1974.2","27","10","3","25","57","0.713","1969","1751","52.93","1477","1365","51.97","1085","992","52.24","90","79","53.25","95.18","78.23","54.89","1124","889","55.84","689","544","55.88","79","73","51.97","11.47","86.58","435","368","54.17","332","265","55.61","53","51","50.96","15.96","80.75","689","521","56.94","357","279","56.13","26","22","54.17","7.28","92.11","758","755","50.10","360","391","47.94","10","6","62.50","2.78","98.47","8.29","92.04","1.003"
"7","New York Rangers","46","2237.7333","29","13","4","26","62","0.674","1757","2227","44.10","1330","1646","44.69","961","1164","45.22","84","84","50.00","80.77","99.43","44.82","859","1142","42.93","510","634","44.58","69","74","48.25","13.53","88.33","383","459","45.49","280","328","46.05","47","54","46.53","16.79","83.54","476","683","41.07","230","306","42.91","22","20","52.38","9.57","93.46","778","963","44.69","398","485","45.07","15","10","60.00","3.77","97.94","8.74","92.78","1.015"
"8","Washington Capitals","45","2205.2167","24","12","9","22","57","0.633","2057","1908","51.88","1563","1413","52.52","1116","1014","52.39","102","77","56.98","91.35","84.44","51.96","1045","987","51.43","619","572","51.97","88","61","59.06","14.22","89.34","394","391","50.19","276","268","50.74","51","42","54.84","18.48","84.33","651","596","52.21","343","304","53.01","37","19","66.07","10.79","93.75","881","787","52.82","448","403","52.64","14","16","46.67","3.13","96.03","9.14","92.41","1.015"
"9","Chicago Blackhawks","44","2115.4167","16","21","7","13","39","0.443","1793","2032","46.88","1303","1458","47.19","958","1069","47.26","66","90","42.31","72.3","84.9","45.99","833","988","45.74","494","595","45.36","57","77","42.54","11.54","87.06","312","335","48.22","231","269","46.20","35","49","41.67","15.15","81.78","521","653","44.38","263","326","44.65","22","28","44.00","8.37","91.41","847","919","47.96","432","443","49.37","9","13","40.91","2.08","97.07","6.89","91.58","0.985"
"10","Colorado Avalanche","43","2008.55","32","8","3","29","67","0.779","2015","1790","52.96","1451","1352","51.77","1118","1013","52.46","107","78","57.84","83.96","75.85","52.54","973","843","53.58","589","519","53.16","87","64","57.62","14.77","87.67","374","345","52.02","290","257","53.02","59","38","60.82","20.34","85.21","599","498","54.60","299","262","53.30","28","26","51.85","9.36","90.08","910","802","53.15","472","445","51.47","20","14","58.82","4.24","96.85","9.57","92.30","1.019"
