"","Team","GP","TOI","W","L","OTL","ROW","Points","Point %","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","xGF","xGA","xGF%","SCF","SCA","SCF%","SCSF","SCSA","SCSF%","SCGF","SCGA","SCGF%","SCSH%","SCSV%","HDCF","HDCA","HDCF%","HDSF","HDSA","HDSF%","HDGF","HDGA","HDGF%","HDSH%","HDSV%","MDCF","MDCA","MDCF%","MDSF","MDSA","MDSF%","MDGF","MDGA","MDGF%","MDSH%","MDSV%","LDCF","LDCA","LDCF%","LDSF","LDSA","LDSF%","LDGF","LDGA","LDGF%","LDSH%","LDSV%","SH%","SV%","PDO"
"1","San Jose Sharks","2","88.4","0","2","0","0","0","0.000","78","88","46.99","55","55","50.00","40","36","52.63","2","6","25.00","3.74","3.8","49.61","38","49","43.68","21","26","44.68","2","6","25.00","9.52","76.92","17","19","47.22","12","13","48.00","0","3","0.00","0.00","76.92","21","30","41.18","9","13","40.91","2","3","40.00","22.22","76.92","35","36","49.30","17","9","65.38","0","0","-","0.00","100.00","5.00","83.33","0.883"
"2","Nashville Predators","2","88.4","2","0","0","2","4","1.000","88","78","53.01","55","55","50.00","36","40","47.37","6","2","75.00","3.8","3.74","50.39","49","38","56.32","26","21","55.32","6","2","75.00","23.08","90.48","19","17","52.78","13","12","52.00","3","0","100.00","23.08","100.00","30","21","58.82","13","9","59.09","3","2","60.00","23.08","77.78","36","35","50.70","9","17","34.62","0","0","-","0.00","100.00","16.67","95.00","1.117"
"3","Tampa Bay Lightning","1","41.4167","0","1","0","0","0","0.000","28","39","41.79","20","25","44.44","15","20","42.86","0","1","0.00","1.46","2.24","39.50","18","24","42.86","11","11","50.00","0","1","0.00","0.00","90.91","9","10","47.37","8","8","50.00","0","1","0.00","0.00","87.50","9","14","39.13","3","3","50.00","0","0","-","0.00","100.00","8","13","38.10","3","9","25.00","0","0","-","0.00","100.00","0.00","95.00","0.950"
"4","New York Rangers","1","41.4167","1","0","0","1","2","1.000","39","28","58.21","25","20","55.56","20","15","57.14","1","0","100.00","2.24","1.46","60.50","24","18","57.14","11","11","50.00","1","0","100.00","9.09","100.00","10","9","52.63","8","8","50.00","1","0","100.00","12.50","100.00","14","9","60.87","3","3","50.00","0","0","-","0.00","100.00","13","8","61.90","9","3","75.00","0","0","-","0.00","100.00","5.00","100.00","1.050"
"5","Vegas Golden Knights","1","46.3167","1","0","0","1","2","1.000","69","43","61.61","50","36","58.14","43","24","64.18","3","3","50.00","3.74","2.33","61.64","49","23","68.06","29","14","67.44","3","3","50.00","10.34","78.57","21","13","61.76","19","10","65.52","1","3","25.00","5.26","70.00","28","10","73.68","10","4","71.43","2","0","100.00","20.00","100.00","14","20","41.18","11","10","52.38","0","0","-","0.00","100.00","6.98","87.50","0.945"
"6","Los Angeles Kings","1","46.3167","0","1","0","0","0","0.000","43","69","38.39","36","50","41.86","24","43","35.82","3","3","50.00","2.33","3.74","38.36","23","49","31.94","14","29","32.56","3","3","50.00","21.43","89.66","13","21","38.24","10","19","34.48","3","1","75.00","30.00","94.74","10","28","26.32","4","10","28.57","0","2","0.00","0.00","80.00","20","14","58.82","10","11","47.62","0","0","-","0.00","100.00","12.50","93.02","1.055"
